cluster,week,hour,count,avg_priority,anomaly,is_anomaly,top_junction,risk_score
1,51,3,459,2.1481481481481484,-1,1,BTP082 - KR Market Junction,7.55
1,3,4,451,2.073170731707317,-1,1,BTP082 - KR Market Junction,7.55
1,14,19,424,3.042452830188679,-1,1,BTP082 - KR Market Junction,7.55
1,46,4,412,2.016990291262136,-1,1,BTP082 - KR Market Junction,7.55
1,14,3,408,2.019607843137255,-1,1,BTP082 - KR Market Junction,7.55
1,9,19,407,3.011056511056511,-1,1,BTP082 - KR Market Junction,7.55
1,6,4,406,2.105911330049261,-1,1,BTP082 - KR Market Junction,7.55
1,49,2,401,2.1022443890274314,-1,1,BTP082 - KR Market Junction,7.55
1,52,3,379,2.055408970976253,-1,1,BTP082 - KR Market Junction,7.55
1,4,3,378,2.1455026455026456,-1,1,BTP082 - KR Market Junction,7.55
2,13,5,374,2.072192513368984,-1,1,BTP051 - Safina Plaza Junction,7.16
1,6,3,367,2.0817438692098094,-1,1,BTP082 - KR Market Junction,7.55
1,50,3,354,2.189265536723164,-1,1,BTP082 - KR Market Junction,7.55
1,51,5,353,2.144475920679887,-1,1,BTP082 - KR Market Junction,7.55
1,14,4,352,2.0426136363636362,-1,1,BTP082 - KR Market Junction,7.55
1,49,3,346,2.2167630057803467,-1,1,BTP082 - KR Market Junction,7.55
1,13,3,342,2.1198830409356724,-1,1,BTP082 - KR Market Junction,7.55
1,1,4,339,2.017699115044248,-1,1,BTP082 - KR Market Junction,7.55
1,46,3,337,2.121661721068249,-1,1,BTP082 - KR Market Junction,7.55
1,46,0,336,2.080357142857143,-1,1,BTP082 - KR Market Junction,7.55
1,4,4,334,2.2035928143712575,-1,1,BTP082 - KR Market Junction,7.55
1,11,3,334,2.0209580838323356,-1,1,BTP082 - KR Market Junction,7.55
1,3,5,331,2.163141993957704,-1,1,BTP082 - KR Market Junction,7.55
1,46,5,329,2.054711246200608,-1,1,BTP082 - KR Market Junction,7.55
1,2,3,328,2.1280487804878048,-1,1,BTP082 - KR Market Junction,7.55
1,2,4,328,2.0548780487804876,-1,1,BTP082 - KR Market Junction,7.55
1,9,4,327,2.055045871559633,-1,1,BTP082 - KR Market Junction,7.55
1,2,5,325,2.16,-1,1,BTP082 - KR Market Junction,7.55
1,52,4,323,2.0340557275541795,-1,1,BTP082 - KR Market Junction,7.55
1,46,2,322,2.040372670807453,-1,1,BTP082 - KR Market Junction,7.55
1,48,3,318,2.2264150943396226,-1,1,BTP082 - KR Market Junction,7.55
1,51,4,317,2.1608832807570977,-1,1,BTP082 - KR Market Junction,7.55
1,48,5,316,2.0664556962025316,-1,1,BTP082 - KR Market Junction,7.55
1,3,0,313,2.1565495207667733,-1,1,BTP082 - KR Market Junction,7.55
1,50,5,310,2.035483870967742,-1,1,BTP082 - KR Market Junction,7.55
1,49,4,310,2.1258064516129034,-1,1,BTP082 - KR Market Junction,7.55
1,3,2,310,2.1451612903225805,-1,1,BTP082 - KR Market Junction,7.55
1,50,4,308,2.25,-1,1,BTP082 - KR Market Junction,7.55
1,1,3,308,2.00974025974026,-1,1,BTP082 - KR Market Junction,7.55
1,2,19,307,3.5814332247557004,-1,1,BTP082 - KR Market Junction,7.55
1,8,6,307,2.1368078175895766,-1,1,BTP082 - KR Market Junction,7.55
1,47,3,304,2.236842105263158,-1,1,BTP082 - KR Market Junction,7.55
1,50,0,299,2.1036789297658864,-1,1,BTP082 - KR Market Junction,7.55
2,46,3,298,2.0704697986577183,-1,1,BTP051 - Safina Plaza Junction,7.16
2,46,5,298,2.161073825503356,-1,1,BTP051 - Safina Plaza Junction,7.16
2,46,2,296,2.0,-1,1,BTP051 - Safina Plaza Junction,7.16
1,48,4,296,2.108108108108108,-1,1,BTP082 - KR Market Junction,7.55
1,47,4,295,2.0406779661016947,-1,1,BTP082 - KR Market Junction,7.55
1,14,5,291,2.089347079037801,-1,1,BTP082 - KR Market Junction,7.55
2,47,5,290,2.2379310344827585,-1,1,BTP051 - Safina Plaza Junction,7.16
1,8,4,282,2.1631205673758864,-1,1,BTP082 - KR Market Junction,7.55
1,1,19,280,3.0,-1,1,BTP082 - KR Market Junction,7.55
1,2,0,279,2.150537634408602,-1,1,BTP082 - KR Market Junction,7.55
1,1,5,277,2.03971119133574,-1,1,BTP082 - KR Market Junction,7.55
1,2,2,276,2.3442028985507246,-1,1,BTP082 - KR Market Junction,7.55
1,8,19,275,3.06,-1,1,BTP082 - KR Market Junction,7.55
1,10,23,272,2.0551470588235294,-1,1,BTP082 - KR Market Junction,7.55
1,14,1,271,2.2804428044280445,-1,1,BTP082 - KR Market Junction,7.55
2,46,4,269,2.0111524163568775,-1,1,BTP051 - Safina Plaza Junction,7.16
1,13,19,266,3.0,-1,1,BTP082 - KR Market Junction,7.55
1,51,2,264,2.0454545454545454,-1,1,BTP082 - KR Market Junction,7.55
1,46,19,260,3.0,-1,1,BTP082 - KR Market Junction,7.55
1,47,5,259,2.0463320463320462,-1,1,BTP082 - KR Market Junction,7.55
1,52,0,258,2.104651162790698,-1,1,BTP082 - KR Market Junction,7.55
1,52,19,258,3.296511627906977,-1,1,BTP082 - KR Market Junction,7.55
1,11,19,257,3.0525291828793772,-1,1,BTP082 - KR Market Junction,7.55
1,6,5,256,2.3984375,-1,1,BTP082 - KR Market Junction,7.55
1,50,6,254,2.0511811023622046,-1,1,BTP082 - KR Market Junction,7.55
1,9,5,253,2.1739130434782608,-1,1,BTP082 - KR Market Junction,7.55
1,5,3,253,2.1067193675889326,-1,1,BTP082 - KR Market Junction,7.55
1,7,2,253,2.142292490118577,-1,1,BTP082 - KR Market Junction,7.55
1,4,5,252,2.011904761904762,-1,1,BTP082 - KR Market Junction,7.55
1,47,0,247,2.032388663967611,-1,1,BTP082 - KR Market Junction,7.55
1,1,6,247,2.016194331983806,-1,1,BTP082 - KR Market Junction,7.55
1,7,4,246,2.2804878048780486,-1,1,BTP082 - KR Market Junction,7.55
1,46,20,246,3.073170731707317,-1,1,BTP082 - KR Market Junction,7.55
1,49,5,245,2.0816326530612246,-1,1,BTP082 - KR Market Junction,7.55
1,3,3,244,2.122950819672131,-1,1,BTP082 - KR Market Junction,7.55
1,11,2,244,2.442622950819672,-1,1,BTP082 - KR Market Junction,7.55
1,48,2,243,2.1440329218106995,-1,1,BTP082 - KR Market Junction,7.55
1,12,4,242,2.0371900826446283,-1,1,BTP082 - KR Market Junction,7.55
1,1,23,241,2.145228215767635,-1,1,BTP082 - KR Market Junction,7.55
1,48,0,241,2.074688796680498,-1,1,BTP082 - KR Market Junction,7.55
10,1,22,239,2.9707112970711296,-1,1,No Junction,6.81
1,1,0,237,2.0,-1,1,BTP082 - KR Market Junction,7.55
1,51,23,236,2.1271186440677967,-1,1,BTP082 - KR Market Junction,7.55
1,10,3,235,2.204255319148936,-1,1,BTP082 - KR Market Junction,7.55
2,46,6,235,2.4382978723404256,-1,1,BTP051 - Safina Plaza Junction,7.16
1,52,5,233,2.051502145922747,-1,1,BTP082 - KR Market Junction,7.55
1,3,19,233,3.0,-1,1,BTP082 - KR Market Junction,7.55
1,5,5,232,2.086206896551724,-1,1,BTP082 - KR Market Junction,7.55
1,9,20,231,3.038961038961039,-1,1,BTP082 - KR Market Junction,7.55
2,1,3,231,2.012987012987013,-1,1,BTP051 - Safina Plaza Junction,7.16
1,8,2,230,2.1565217391304348,-1,1,BTP082 - KR Market Junction,7.55
1,2,23,230,2.130434782608696,-1,1,BTP082 - KR Market Junction,7.55
1,6,6,230,2.0478260869565217,-1,1,BTP082 - KR Market Junction,7.55
1,1,2,229,2.078602620087336,-1,1,BTP082 - KR Market Junction,7.55
1,3,23,227,2.0220264317180616,-1,1,BTP082 - KR Market Junction,7.55
1,9,3,227,2.026431718061674,-1,1,BTP082 - KR Market Junction,7.55
2,1,4,226,2.1194690265486726,-1,1,BTP051 - Safina Plaza Junction,7.16
1,51,19,224,3.0200892857142856,-1,1,BTP082 - KR Market Junction,7.55
1,47,2,223,2.10762331838565,-1,1,BTP082 - KR Market Junction,7.55
1,14,20,222,3.060810810810811,-1,1,BTP082 - KR Market Junction,7.55
1,1,1,219,2.0,-1,1,BTP082 - KR Market Junction,7.55
2,2,5,218,2.0,-1,1,BTP051 - Safina Plaza Junction,7.16
1,12,5,218,2.0642201834862384,-1,1,BTP082 - KR Market Junction,7.55
1,7,19,218,3.0,-1,1,BTP082 - KR Market Junction,7.55
2,3,5,216,2.0462962962962963,-1,1,BTP051 - Safina Plaza Junction,7.16
10,11,23,213,6.262910798122066,-1,1,No Junction,6.81
1,49,0,212,2.259433962264151,-1,1,BTP082 - KR Market Junction,7.55
2,52,4,212,2.0377358490566038,-1,1,BTP051 - Safina Plaza Junction,7.16
1,8,3,212,2.330188679245283,-1,1,BTP082 - KR Market Junction,7.55
1,10,19,211,3.042654028436019,-1,1,BTP082 - KR Market Junction,7.55
2,1,6,210,2.0714285714285716,-1,1,BTP051 - Safina Plaza Junction,7.16
1,10,2,210,2.1809523809523808,-1,1,BTP082 - KR Market Junction,7.55
1,14,0,209,2.0,-1,1,BTP082 - KR Market Junction,7.55
10,8,3,208,2.1923076923076925,-1,1,No Junction,6.81
1,13,5,208,2.014423076923077,-1,1,BTP082 - KR Market Junction,7.55
1,49,1,207,2.21256038647343,-1,1,BTP082 - KR Market Junction,7.55
1,13,0,207,2.111111111111111,-1,1,BTP082 - KR Market Junction,7.55
1,10,4,206,2.145631067961165,-1,1,BTP082 - KR Market Junction,7.55
1,50,2,205,2.131707317073171,-1,1,BTP082 - KR Market Junction,7.55
1,51,6,205,2.2487804878048783,-1,1,BTP082 - KR Market Junction,7.55
1,12,19,205,3.0,-1,1,BTP082 - KR Market Junction,7.55
2,10,5,202,2.128712871287129,-1,1,BTP051 - Safina Plaza Junction,7.16
1,4,0,201,2.054726368159204,-1,1,BTP082 - KR Market Junction,7.55
1,52,2,200,2.21,-1,1,BTP082 - KR Market Junction,7.55
1,50,1,198,2.0606060606060606,-1,1,BTP082 - KR Market Junction,7.55
1,4,19,197,3.053299492385787,-1,1,BTP082 - KR Market Junction,7.55
1,48,19,197,3.0,-1,1,BTP082 - KR Market Junction,7.55
1,49,19,197,3.1370558375634516,-1,1,BTP082 - KR Market Junction,7.55
1,47,1,197,2.0862944162436547,-1,1,BTP082 - KR Market Junction,7.55
1,3,1,196,2.076530612244898,-1,1,BTP082 - KR Market Junction,7.55
1,10,22,195,2.0,-1,1,BTP082 - KR Market Junction,7.55
1,46,23,193,2.2538860103626943,-1,1,BTP082 - KR Market Junction,7.55
10,8,0,193,2.0,-1,1,No Junction,6.81
1,7,3,193,2.373056994818653,-1,1,BTP082 - KR Market Junction,7.55
1,45,3,192,2.328125,-1,1,BTP082 - KR Market Junction,7.55
1,14,2,191,2.0,-1,1,BTP082 - KR Market Junction,7.55
1,46,22,190,2.1842105263157894,-1,1,BTP082 - KR Market Junction,7.55
1,47,20,190,3.3157894736842106,-1,1,BTP082 - KR Market Junction,7.55
1,47,23,189,2.0476190476190474,-1,1,BTP082 - KR Market Junction,7.55
1,11,5,187,2.0320855614973263,-1,1,BTP082 - KR Market Junction,7.55
1,52,6,187,2.064171122994652,-1,1,BTP082 - KR Market Junction,7.55
1,5,6,187,2.160427807486631,-1,1,BTP082 - KR Market Junction,7.55
2,10,4,186,2.2096774193548385,-1,1,BTP051 - Safina Plaza Junction,7.16
4,49,1,185,2.0,-1,1,BTP027 - Modi Bridge Junction,6.39
1,5,4,185,2.037837837837838,-1,1,BTP082 - KR Market Junction,7.55
1,51,0,184,2.277173913043478,-1,1,BTP082 - KR Market Junction,7.55
1,49,6,184,2.135869565217391,-1,1,BTP082 - KR Market Junction,7.55
1,9,23,182,2.181318681318681,-1,1,BTP082 - KR Market Junction,7.55
1,4,20,182,3.0,-1,1,BTP082 - KR Market Junction,7.55
1,1,21,181,2.0331491712707184,-1,1,BTP082 - KR Market Junction,7.55
32,14,4,179,2.111731843575419,-1,1,No Junction,5.61
1,8,20,178,3.0252808988764044,-1,1,BTP082 - KR Market Junction,7.55
1,4,2,176,2.153409090909091,-1,1,BTP082 - KR Market Junction,7.55
1,2,1,176,2.125,-1,1,BTP082 - KR Market Junction,7.55
1,9,2,176,2.3068181818181817,-1,1,BTP082 - KR Market Junction,7.55
1,12,2,176,2.221590909090909,-1,1,BTP082 - KR Market Junction,7.55
2,48,3,174,2.0,-1,1,BTP051 - Safina Plaza Junction,7.16
1,10,20,174,3.0775862068965516,-1,1,BTP082 - KR Market Junction,7.55
2,13,6,173,2.1098265895953756,-1,1,BTP051 - Safina Plaza Junction,7.16
10,2,22,173,4.265895953757226,-1,1,No Junction,6.81
2,46,0,172,2.0,-1,1,BTP051 - Safina Plaza Junction,7.16
1,11,4,171,2.134502923976608,-1,1,BTP082 - KR Market Junction,7.55
2,3,4,171,2.017543859649123,-1,1,BTP051 - Safina Plaza Junction,7.16
1,48,6,170,2.1411764705882352,-1,1,BTP082 - KR Market Junction,7.55
4,46,0,170,2.0,-1,1,BTP027 - Modi Bridge Junction,6.39
10,9,22,170,3.958823529411765,-1,1,No Junction,6.81
1,10,0,169,2.035502958579882,-1,1,BTP082 - KR Market Junction,7.55
1,3,6,168,2.1785714285714284,-1,1,BTP082 - KR Market Junction,7.55
1,12,6,167,2.155688622754491,-1,1,BTP082 - KR Market Junction,7.55
2,7,4,167,2.0,-1,1,BTP051 - Safina Plaza Junction,7.16
1,13,2,167,2.161676646706587,-1,1,BTP082 - KR Market Junction,7.55
1,51,20,166,3.0813253012048194,-1,1,BTP082 - KR Market Junction,7.55
2,14,4,166,2.108433734939759,-1,1,BTP051 - Safina Plaza Junction,7.16
1,2,6,165,2.018181818181818,-1,1,BTP082 - KR Market Junction,7.55
2,2,4,165,2.1636363636363636,-1,1,BTP051 - Safina Plaza Junction,7.16
2,1,5,165,2.309090909090909,-1,1,BTP051 - Safina Plaza Junction,7.16
1,7,5,163,2.0920245398773005,-1,1,BTP082 - KR Market Junction,7.55
2,4,4,163,2.03680981595092,-1,1,BTP051 - Safina Plaza Junction,7.16
10,3,22,163,2.460122699386503,-1,1,No Junction,6.81
1,12,3,163,2.2822085889570554,-1,1,BTP082 - KR Market Junction,7.55
61,6,6,162,2.0,-1,1,No Junction,6.06
1,48,1,162,2.037037037037037,-1,1,BTP082 - KR Market Junction,7.55
1,7,6,160,2.15,-1,1,BTP082 - KR Market Junction,7.55
10,7,4,158,2.1265822784810124,-1,1,No Junction,6.81
1,5,19,158,3.0,-1,1,BTP082 - KR Market Junction,7.55
70,5,23,157,2.127388535031847,-1,1,BTP020 - Hosahalli Metro Station,6.34
2,6,4,157,2.1656050955414012,-1,1,BTP051 - Safina Plaza Junction,7.16
1,50,19,157,3.171974522292994,-1,1,BTP082 - KR Market Junction,7.55
2,52,5,156,2.1153846153846154,-1,1,BTP051 - Safina Plaza Junction,7.16
1,46,6,156,2.019230769230769,-1,1,BTP082 - KR Market Junction,7.55
1,52,1,156,2.019230769230769,-1,1,BTP082 - KR Market Junction,7.55
1,13,4,155,2.0,-1,1,BTP082 - KR Market Junction,7.55
10,11,0,155,6.058064516129032,-1,1,No Junction,6.81
1,6,1,155,2.0387096774193547,-1,1,BTP082 - KR Market Junction,7.55
2,47,3,154,2.2012987012987013,-1,1,BTP051 - Safina Plaza Junction,7.16
1,47,21,154,2.1493506493506493,-1,1,BTP082 - KR Market Junction,7.55
1,13,18,153,3.0,-1,1,BTP082 - KR Market Junction,7.55
2,4,5,153,2.0980392156862746,-1,1,BTP051 - Safina Plaza Junction,7.16
2,1,2,153,2.0392156862745097,-1,1,BTP051 - Safina Plaza Junction,7.16
2,50,4,152,2.0789473684210527,-1,1,BTP051 - Safina Plaza Junction,7.16
2,8,5,152,2.0,-1,1,BTP051 - Safina Plaza Junction,7.16
2,14,3,152,2.0197368421052633,-1,1,BTP051 - Safina Plaza Junction,7.16
10,8,2,150,2.4,-1,1,No Junction,6.81
2,13,2,150,2.02,-1,1,BTP051 - Safina Plaza Junction,7.16
2,13,4,150,2.02,-1,1,BTP051 - Safina Plaza Junction,7.16
2,14,5,149,2.0805369127516777,-1,1,BTP051 - Safina Plaza Junction,7.16
1,50,23,148,2.108108108108108,-1,1,BTP082 - KR Market Junction,7.55
75,52,6,148,2.0,-1,1,"BTP070 - Cholurpalya Junction, Magadi Road",7.02
10,2,23,148,2.722972972972973,-1,1,No Junction,6.81
1,47,19,147,3.857142857142857,-1,1,BTP082 - KR Market Junction,7.55
1,10,1,147,2.0408163265306123,-1,1,BTP082 - KR Market Junction,7.55
61,6,5,146,2.0,-1,1,No Junction,6.06
1,48,20,146,3.0924657534246576,-1,1,BTP082 - KR Market Junction,7.55
1,4,6,146,2.143835616438356,-1,1,BTP082 - KR Market Junction,7.55
1,2,21,145,2.268965517241379,-1,1,BTP082 - KR Market Junction,7.55
1,6,23,145,2.0,-1,1,BTP082 - KR Market Junction,7.55
1,5,1,145,2.0206896551724136,-1,1,BTP082 - KR Market Junction,7.55
1,4,1,145,2.117241379310345,-1,1,BTP082 - KR Market Junction,7.55
17,8,7,145,3.0,-1,1,No Junction,7.53
1,49,22,144,2.1875,-1,1,BTP082 - KR Market Junction,7.55
1,11,0,144,2.0208333333333335,-1,1,BTP082 - KR Market Junction,7.55
2,11,5,144,2.1944444444444446,-1,1,BTP051 - Safina Plaza Junction,7.16
1,3,22,144,2.0208333333333335,-1,1,BTP082 - KR Market Junction,7.55
1,46,1,144,2.1319444444444446,-1,1,BTP082 - KR Market Junction,7.55
1,10,5,143,2.2517482517482517,-1,1,BTP082 - KR Market Junction,7.55
1,46,21,143,2.3286713286713288,-1,1,BTP082 - KR Market Junction,7.55
1,8,7,143,3.7762237762237763,-1,1,BTP082 - KR Market Junction,7.55
70,11,3,142,2.112676056338028,-1,1,BTP020 - Hosahalli Metro Station,6.34
2,13,3,141,2.028368794326241,-1,1,BTP051 - Safina Plaza Junction,7.16
32,51,4,141,2.0,-1,1,No Junction,5.61
1,5,0,141,2.0638297872340425,-1,1,BTP082 - KR Market Junction,7.55
1,2,20,141,3.0531914893617023,-1,1,BTP082 - KR Market Junction,7.55
137,47,3,140,2.0,-1,1,BTP042 - Minsk Square Junction (CTO),6.09
1,48,23,140,2.057142857142857,-1,1,BTP082 - KR Market Junction,7.55
1,49,21,139,2.58273381294964,-1,1,BTP082 - KR Market Junction,7.55
1,9,0,138,2.0579710144927534,-1,1,BTP082 - KR Market Junction,7.55
2,6,5,138,2.3840579710144927,-1,1,BTP051 - Safina Plaza Junction,7.16
61,5,6,138,2.0144927536231885,-1,1,No Junction,6.06
2,7,5,138,2.1884057971014492,-1,1,BTP051 - Safina Plaza Junction,7.16
32,14,2,138,2.0,-1,1,No Junction,5.61
1,8,5,137,2.5255474452554743,-1,1,BTP082 - KR Market Junction,7.55
1,52,23,136,2.0,-1,1,BTP082 - KR Market Junction,7.55
32,47,4,136,2.0,-1,1,No Junction,5.61
10,6,23,136,5.095588235294118,-1,1,No Junction,6.81
1,6,0,135,2.0148148148148146,-1,1,BTP082 - KR Market Junction,7.55
1,8,23,135,2.2814814814814817,-1,1,BTP082 - KR Market Junction,7.55
1,45,5,134,2.0223880597014925,-1,1,BTP082 - KR Market Junction,7.55
1,11,20,134,3.0,-1,1,BTP082 - KR Market Junction,7.55
1,48,21,134,2.0597014925373136,-1,1,BTP082 - KR Market Junction,7.55
1,9,22,134,2.3507462686567164,-1,1,BTP082 - KR Market Junction,7.55
1,10,21,133,2.0,-1,1,BTP082 - KR Market Junction,7.55
1,50,22,132,2.0681818181818183,-1,1,BTP082 - KR Market Junction,7.55
2,50,3,132,2.0,-1,1,BTP051 - Safina Plaza Junction,7.16
2,3,2,132,2.090909090909091,-1,1,BTP051 - Safina Plaza Junction,7.16
1,14,23,132,2.0681818181818183,-1,1,BTP082 - KR Market Junction,7.55
1,48,22,131,2.1374045801526718,-1,1,BTP082 - KR Market Junction,7.55
10,6,22,131,6.526717557251908,-1,1,No Junction,6.81
4,49,2,131,2.0,-1,1,BTP027 - Modi Bridge Junction,6.39
61,4,5,130,2.0,-1,1,No Junction,6.06
1,49,20,130,3.6576923076923076,-1,1,BTP082 - KR Market Junction,7.55
70,48,0,130,2.0,-1,1,BTP020 - Hosahalli Metro Station,6.34
2,46,7,129,4.22093023255814,-1,1,BTP051 - Safina Plaza Junction,7.16
75,2,5,128,2.0,-1,1,"BTP070 - Cholurpalya Junction, Magadi Road",7.02
1,51,22,128,2.1171875,-1,1,BTP082 - KR Market Junction,7.55
70,5,0,127,2.1653543307086616,-1,1,BTP020 - Hosahalli Metro Station,6.34
2,46,1,127,2.0,-1,1,BTP051 - Safina Plaza Junction,7.16
2,7,3,127,2.0,-1,1,BTP051 - Safina Plaza Junction,7.16
2,50,2,127,2.047244094488189,-1,1,BTP051 - Safina Plaza Junction,7.16
1,11,23,127,2.0866141732283463,-1,1,BTP082 - KR Market Junction,7.55
2,11,3,127,2.0,-1,1,BTP051 - Safina Plaza Junction,7.16
4,48,4,126,2.015873015873016,-1,1,BTP027 - Modi Bridge Junction,6.39
1,13,1,126,2.119047619047619,-1,1,BTP082 - KR Market Junction,7.55
2,48,4,126,2.0,-1,1,BTP051 - Safina Plaza Junction,7.16
2,47,4,123,2.016260162601626,-1,1,BTP051 - Safina Plaza Junction,7.16
2,9,4,123,2.2845528455284554,-1,1,BTP051 - Safina Plaza Junction,7.16
1,50,20,123,3.073170731707317,-1,1,BTP082 - KR Market Junction,7.55
2,48,5,123,2.024390243902439,-1,1,BTP051 - Safina Plaza Junction,7.16
1,14,6,122,2.122950819672131,-1,1,BTP082 - KR Market Junction,7.55
1,3,21,122,2.098360655737705,-1,1,BTP082 - KR Market Junction,7.55
2,51,6,122,2.0,-1,1,BTP051 - Safina Plaza Junction,7.16
32,2,4,122,2.0,-1,1,No Junction,5.61
61,14,5,122,2.0,-1,1,No Junction,6.06
1,1,22,120,2.025,-1,1,BTP082 - KR Market Junction,7.55
1,11,6,120,2.316666666666667,-1,1,BTP082 - KR Market Junction,7.55
10,7,0,120,3.216666666666667,-1,1,No Junction,6.81
4,1,2,119,2.0,-1,1,BTP027 - Modi Bridge Junction,6.39
2,9,5,119,2.0756302521008405,-1,1,BTP051 - Safina Plaza Junction,7.16
1,1,20,119,3.063025210084034,-1,1,BTP082 - KR Market Junction,7.55
2,4,2,118,2.2288135593220337,-1,1,BTP051 - Safina Plaza Junction,7.16
1,49,23,118,2.7711864406779663,-1,1,BTP082 - KR Market Junction,7.55
2,49,5,118,2.0847457627118646,-1,1,BTP051 - Safina Plaza Junction,7.16
1,47,6,118,2.1016949152542375,-1,1,BTP082 - KR Market Junction,7.55
1,7,20,118,3.0,-1,1,BTP082 - KR Market Junction,7.55
1,13,21,118,2.2288135593220337,-1,1,BTP082 - KR Market Junction,7.55
2,4,6,117,2.0,-1,1,BTP051 - Safina Plaza Junction,7.16
2,45,6,117,2.0,-1,1,BTP051 - Safina Plaza Junction,7.16
2,9,6,117,2.358974358974359,-1,1,BTP051 - Safina Plaza Junction,7.16
1,5,23,116,2.0775862068965516,-1,1,BTP082 - KR Market Junction,7.55
1,13,23,116,2.0,-1,1,BTP082 - KR Market Junction,7.55
1,14,21,116,2.1551724137931036,-1,1,BTP082 - KR Market Junction,7.55
1,5,7,114,3.0,-1,1,BTP082 - KR Market Junction,7.55
2,3,3,114,2.06140350877193,-1,1,BTP051 - Safina Plaza Junction,7.16
2,45,2,114,2.289473684210526,-1,1,BTP051 - Safina Plaza Junction,7.16
16,7,3,114,5.184210526315789,-1,1,No Junction,7.12
1,45,0,114,2.0,-1,1,BTP082 - KR Market Junction,7.55
61,3,5,114,2.8157894736842106,-1,1,No Junction,6.06
10,46,23,113,2.0442477876106193,-1,1,No Junction,6.81
1,7,0,113,2.0530973451327434,-1,1,BTP082 - KR Market Junction,7.55
137,9,23,112,2.0,-1,1,BTP042 - Minsk Square Junction (CTO),6.09
2,50,5,112,2.0267857142857144,-1,1,BTP051 - Safina Plaza Junction,7.16
